route_id,route_name,inferred_mode,original_route_type,corrected_route_type,selection_reason,classification_basis,retained_trips,agency_id,munich_flag,analysis_rail_flag,ferry_flag,bmw_works_line_flag,deutschlandtakt_flag,deutschlandtakt_line_name,forecast_network_2037_flag,forecast_measure_flag,s_bahn_name
2255092_3,2255092_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,26,unknown,0,0,0,0,0,,1,0,
2255093_3,2255093_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,26,unknown,0,0,0,0,0,,1,0,
2255094_3,2255094_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,30,unknown,0,0,0,0,0,,1,0,
2255095_3,2255095_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,19,unknown,0,0,0,0,0,,1,0,
2255096_3,2255096_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,23,unknown,0,0,0,0,0,,1,0,
2255097_3,2255097_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,24,unknown,0,0,0,0,0,,1,0,
2255098_3,2255098_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2255099_3,2255099_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,26,unknown,0,0,0,0,0,,1,0,
2255100_3,2255100_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2255101_3,2255101_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,16,unknown,0,0,0,0,0,,1,0,
2255102_3,2255102_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2255103_3,2255103_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2255105_3,2255105_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2255106_3,2255106_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2255107_3,2255107_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2255108_3,2255108_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2255109_3,2255109_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2255110_3,2255110_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2255111_3,2255111_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2255112_3,2255112_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,19,unknown,0,0,0,0,0,,1,0,
2255113_3,2255113_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,20,unknown,0,0,0,0,0,,1,0,
2255114_3,2255114_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2255115_3,2255115_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2255116_3,2255116_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2255117_3,2255117_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2255120_3,2255120_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,21,unknown,0,0,0,0,0,,1,0,
2255121_3,2255121_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2255122_3,2255122_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,21,unknown,0,0,0,0,0,,1,0,
2255123_3,2255123_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,30,unknown,0,0,0,0,0,,1,0,
2255124_3,2255124_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2255125_3,2255125_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2255126_3,2255126_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,44,unknown,0,0,0,0,0,,1,0,
2255128_3,2255128_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,26,unknown,0,0,0,0,0,,1,0,
2255129_3,2255129_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,40,unknown,0,0,0,0,0,,1,0,
2255130_3,2255130_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2255131_3,2255131_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,23,unknown,0,0,0,0,0,,1,0,
2255132_3,2255132_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2255133_3,2255133_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,58,unknown,0,0,0,0,0,,1,0,
2255134_3,2255134_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2255136_3,2255136_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2255137_3,2255137_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2255138_3,2255138_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,19,unknown,0,0,0,0,0,,1,0,
2255139_3,2255139_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2255140_3,2255140_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,34,unknown,0,0,0,0,0,,1,0,
2255141_3,2255141_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2255142_3,2255142_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,11,unknown,0,0,0,0,0,,1,0,
2255143_3,2255143_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2255144_3,2255144_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,14,unknown,0,0,0,0,0,,1,0,
2255145_3,2255145_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,29,unknown,0,0,0,0,0,,1,0,
2255146_3,2255146_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2255147_3,2255147_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2255148_3,2255148_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2255149_3,2255149_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2255150_3,2255150_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,41,unknown,0,0,0,0,0,,1,0,
2255151_3,2255151_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2255152_3,2255152_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,29,unknown,0,0,0,0,0,,1,0,
2255153_3,2255153_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,30,unknown,0,0,0,0,0,,1,0,
2255154_3,2255154_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2255155_3,2255155_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,20,unknown,0,0,0,0,0,,1,0,
2255156_3,2255156_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,27,unknown,0,0,0,0,0,,1,0,
2255157_3,2255157_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,27,unknown,0,0,0,0,0,,1,0,
2255158_3,2255158_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2255159_3,2255159_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,18,unknown,0,0,0,0,0,,1,0,
2255160_3,2255160_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,17,unknown,0,0,0,0,0,,1,0,
2255161_3,2255161_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,28,unknown,0,0,0,0,0,,1,0,
2255162_3,2255162_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,20,unknown,0,0,0,0,0,,1,0,
2255163_3,2255163_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2255165_3,2255165_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,40,unknown,0,0,0,0,0,,1,0,
2267011_3,2267011_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,28,7,0,0,0,0,0,,1,0,
2267012_3,2267012_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,350,7,0,0,0,0,0,,1,0,
2267013_3,2267013_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,700,7,0,0,0,0,0,,1,0,
2267014_3,2267014_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,16,7,0,0,0,0,0,,1,0,
2267015_3,2267015_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2267016_3,2267016_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2267017_3,2267017_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2267018_3,2267018_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2267019_3,2267019_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,8,0,0,0,0,0,,1,0,
2267020_3,2267020_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,8,0,0,0,0,0,,1,0,
2267021_3,2267021_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,57,8,0,0,0,0,0,,1,0,
2267022_3,2267022_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,47,8,0,0,0,0,0,,1,0,
2267023_3,2267023_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,82,8,0,0,0,0,0,,1,0,
2267024_3,2267024_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,49,8,0,0,0,0,0,,1,0,
2267025_3,2267025_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,35,8,0,0,0,0,0,,1,0,
2267027_3,2267027_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,32,8,0,0,0,0,0,,1,0,
2267028_3,2267028_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,74,8,0,0,0,0,0,,1,0,
2267029_3,2267029_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,45,8,0,0,0,0,0,,1,0,
2267033_3,2267033_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,8,0,0,0,0,0,,1,0,
2267034_3,2267034_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2267035_3,2267035_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,9,0,0,0,0,0,,1,0,
2267036_3,2267036_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,10,unknown,0,0,0,0,0,,1,0,
2267037_3,2267037_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2267039_3,2267039_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2267040_3,2267040_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2267041_3,2267041_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,10,11,0,0,0,0,0,,1,0,
2267042_3,2267042_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,14,11,0,0,0,0,0,,1,0,
2267044_3,2267044_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,14,11,0,0,0,0,0,,1,0,
2267045_3,2267045_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,21,unknown,0,0,0,0,0,,1,0,
2267046_3,2267046_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2267047_3,2267047_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,11,unknown,0,0,0,0,0,,1,0,
2267048_3,2267048_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,47,12,0,0,0,0,0,,1,0,
2267402_3,2267402_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,36,0,0,0,0,0,,1,0,
2267689_3,2267689_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2267745_3,2267745_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
